中国联通-北京-酒店,#genre#
江西卫视,http://117.27.190.42:9998/tsfile/live/23265_1.m3u8
河北卫视,http://117.27.190.42:9998/tsfile/live/23266_1.m3u8
河南卫视,http://117.27.190.42:9998/tsfile/live/23267_1.m3u8
上海卫视,http://117.27.190.42:9998/tsfile/live/23268_1.m3u8
广西卫视,http://117.27.190.42:9998/tsfile/live/23269_1.m3u8
广东卫视,http://117.27.190.42:9998/tsfile/live/23270_1.m3u8
浙江卫视,http://117.27.190.42:9998/tsfile/live/23271_1.m3u8
海南卫视,http://117.27.190.42:9998/tsfile/live/23272_1.m3u8
海南卫视,http://117.27.190.42:9998/tsfile/live/23273_1.m3u8
深圳卫视,http://117.27.190.42:9998/tsfile/live/23274_1.m3u8
湖北卫视,http://117.27.190.42:9998/tsfile/live/23275_1.m3u8
湖南卫视,http://117.27.190.42:9998/tsfile/live/23276_1.m3u8
甘肃卫视,http://117.27.190.42:9998/tsfile/live/23277_1.m3u8
金鹰纪实,http://117.27.190.42:9998/tsfile/live/23278_1.m3u8
凤凰资讯,http://117.27.190.42:9998/tsfile/live/23279_1.m3u8
凤凰中文,http://117.27.190.42:9998/tsfile/live/23280_1.m3u8
东南卫视,http://117.27.190.42:9998/tsfile/live/23281_1.m3u8
厦门卫视,http://117.27.190.42:9998/tsfile/live/23282_1.m3u8
海峡卫视,http://117.27.190.42:9998/tsfile/live/23283_1.m3u8
福建综合,http://117.27.190.42:9998/tsfile/live/23284_1.m3u8
福建公共,http://117.27.190.42:9998/tsfile/live/23285_1.m3u8
福建新闻,http://117.27.190.42:9998/tsfile/live/23286_1.m3u8
福建电视剧,http://117.27.190.42:9998/tsfile/live/23287_1.m3u8
福建旅游,http://117.27.190.42:9998/tsfile/live/23288_1.m3u8
福建经济,http://117.27.190.42:9998/tsfile/live/23289_1.m3u8
福建少儿,http://117.27.190.42:9998/tsfile/live/23290_1.m3u8
福建文体,http://117.27.190.42:9998/tsfile/live/23291_1.m3u8
福建教育,http://117.27.190.42:9998/tsfile/live/23292_1.m3u8
厦门1,http://117.27.190.42:9998/tsfile/live/23293_1.m3u8
厦门2,http://117.27.190.42:9998/tsfile/live/23294_1.m3u8
南平综合,http://117.27.190.42:9998/tsfile/live/23295_1.m3u8
宁德综合,http://117.27.190.42:9998/tsfile/live/23296_1.m3u8
龙岩综合,http://117.27.190.42:9998/tsfile/live/23297_1.m3u8
三明综合,http://117.27.190.42:9998/tsfile/live/23298_1.m3u8
平潭综合,http://117.27.190.42:9998/tsfile/live/23299_1.m3u8
泉州综合,http://117.27.190.42:9998/tsfile/live/23300_1.m3u8
福州综合,http://117.27.190.42:9998/tsfile/live/23301_1.m3u8
莆田综合,http://117.27.190.42:9998/tsfile/live/23302_1.m3u8
漳州综合,http://117.27.190.42:9998/tsfile/live/23303_1.m3u8
中国电信-湖北-酒店,#genre#
CCTV1,http://58.48.37.158:1111/tsfile/live/0001_1.m3u8
CCTV2,http://58.48.37.158:1111/tsfile/live/0002_1.m3u8
CCTV3,http://58.48.37.158:1111/tsfile/live/0003_1.m3u8
CCTV4,http://58.48.37.158:1111/tsfile/live/0004_1.m3u8
CCTV5,http://58.48.37.158:1111/tsfile/live/0005_1.m3u8
CCTV6,http://58.48.37.158:1111/tsfile/live/0006_1.m3u8
CCTV7,http://58.48.37.158:1111/tsfile/live/0007_1.m3u8
CCTV8,http://58.48.37.158:1111/tsfile/live/0008_1.m3u8
CCTV9,http://58.48.37.158:1111/tsfile/live/0009_1.m3u8
CCTV10,http://58.48.37.158:1111/tsfile/live/0010_1.m3u8
CCTV11,http://58.48.37.158:1111/tsfile/live/0011_1.m3u8
CCTV12,http://58.48.37.158:1111/tsfile/live/0012_1.m3u8
CCTV13,http://58.48.37.158:1111/tsfile/live/0013_1.m3u8
CCTV14,http://58.48.37.158:1111/tsfile/live/0014_1.m3u8
CCTV15,http://58.48.37.158:1111/tsfile/live/0015_1.m3u8
CCTV5+,http://58.48.37.158:1111/tsfile/live/0016_1.m3u8
CCTV17,http://58.48.37.158:1111/tsfile/live/0017_1.m3u8
湖北卫视,http://58.48.37.158:1111/tsfile/live/0018_1.m3u8
湖北经视,http://58.48.37.158:1111/tsfile/live/0019_1.m3u8
湖北影视,http://58.48.37.158:1111/tsfile/live/1000_1.m3u8
湖北公共新闻,http://58.48.37.158:1111/tsfile/live/1001_1.m3u8
湖北电视台,http://58.48.37.158:1111/tsfile/live/1002_1.m3u8
武汉教育,http://58.48.37.158:1111/tsfile/live/1003_1.m3u8
武汉1新闻综合,http://58.48.37.158:1111/tsfile/live/1004_1.m3u8
武汉2电视剧,http://58.48.37.158:1111/tsfile/live/0130_1.m3u8
武汉3科技生活,http://58.48.37.158:1111/tsfile/live/1005_1.m3u8
武汉5文体,http://58.48.37.158:1111/tsfile/live/1006_1.m3u8
湖南卫视,http://58.48.37.158:1111/tsfile/live/0128_1.m3u8
江苏卫视,http://58.48.37.158:1111/tsfile/live/0127_1.m3u8
浙江卫视,http://58.48.37.158:1111/tsfile/live/0124_1.m3u8
北京卫视,http://58.48.37.158:1111/tsfile/live/0122_1.m3u8
上海卫视,http://58.48.37.158:1111/tsfile/live/0107_1.m3u8
深圳卫视,http://58.48.37.158:1111/tsfile/live/0126_1.m3u8
广东卫视,http://58.48.37.158:1111/tsfile/live/0125_1.m3u8
天津卫视,http://58.48.37.158:1111/tsfile/live/0135_1.m3u8
安徽卫视,http://58.48.37.158:1111/tsfile/live/0130_2.m3u8
辽宁卫视,http://58.48.37.158:1111/tsfile/live/0121_1.m3u8
山东卫视,http://58.48.37.158:1111/tsfile/live/0131_1.m3u8
黑龙江卫视,http://58.48.37.158:1111/tsfile/live/0143_1.m3u8
重庆卫视,http://58.48.37.158:1111/tsfile/live/0142_1.m3u8
东南卫视,http://58.48.37.158:1111/tsfile/live/0137_1.m3u8
河北卫视,http://58.48.37.158:1111/tsfile/live/0117_1.m3u8
河南卫视,http://58.48.37.158:1111/tsfile/live/0139_1.m3u8
四川卫视,http://58.48.37.158:1111/tsfile/live/0123_1.m3u8
广西卫视,http://58.48.37.158:1111/tsfile/live/0113_1.m3u8
贵州卫视,http://58.48.37.158:1111/tsfile/live/0120_1.m3u8
江西卫视,http://58.48.37.158:1111/tsfile/live/0138_1.m3u8
海南卫视,http://58.48.37.158:1111/tsfile/live/1007_1.m3u8
吉林卫视,http://58.48.37.158:1111/tsfile/live/0116_1.m3u8
金鹰卡通,http://58.48.37.158:1111/tsfile/live/1008_1.m3u8
中国电信-河北-酒店,#genre#
CCTV1,http://222.223.84.82:9901/tsfile/live/0001_1.m3u8
CCTV2,http://222.223.84.82:9901/tsfile/live/0002_1.m3u8
CCTV3,http://222.223.84.82:9901/tsfile/live/0003_1.m3u8
CCTV4,http://222.223.84.82:9901/tsfile/live/0004_1.m3u8
CCTV5,http://222.223.84.82:9901/tsfile/live/0005_1.m3u8
CCTV6,http://222.223.84.82:9901/tsfile/live/0006_1.m3u8
CCTV7,http://222.223.84.82:9901/tsfile/live/0007_1.m3u8
CCTV8,http://222.223.84.82:9901/tsfile/live/0008_1.m3u8
CCTV9,http://222.223.84.82:9901/tsfile/live/0009_1.m3u8
CCTV10,http://222.223.84.82:9901/tsfile/live/0010_1.m3u8
CCTV11,http://222.223.84.82:9901/tsfile/live/0011_1.m3u8
CCTV12,http://222.223.84.82:9901/tsfile/live/0012_1.m3u8
CCTV13,http://222.223.84.82:9901/tsfile/live/0013_1.m3u8
CCTV14,http://222.223.84.82:9901/tsfile/live/0014_1.m3u8
北京卫视,http://222.223.84.82:9901/tsfile/live/0122_1.m3u8
天津卫视,http://222.223.84.82:9901/tsfile/live/0135_1.m3u8
河北卫视,http://222.223.84.82:9901/tsfile/live/0117_1.m3u8
河北经济,http://222.223.84.82:9901/tsfile/live/1000_1.m3u8
河北都市,http://222.223.84.82:9901/tsfile/live/1001_1.m3u8
河北影视,http://222.223.84.82:9901/tsfile/live/1002_1.m3u8
河北少儿,http://222.223.84.82:9901/tsfile/live/1003_1.m3u8
河北公共,http://222.223.84.82:9901/tsfile/live/1004_1.m3u8
河北农民,http://222.223.84.82:9901/tsfile/live/1005_1.m3u8
秦皇岛新闻,http://222.223.84.82:9901/tsfile/live/1006_1.m3u8
秦皇岛公共,http://222.223.84.82:9901/tsfile/live/1007_1.m3u8
秦皇岛影视,http://222.223.84.82:9901/tsfile/live/1008_1.m3u8
唐山新闻,http://222.223.84.82:9901/tsfile/live/1009_1.m3u8
唐山影视,http://222.223.84.82:9901/tsfile/live/1010_1.m3u8
湖南卫视,http://222.223.84.82:9901/tsfile/live/0128_1.m3u8
浙江卫视,http://222.223.84.82:9901/tsfile/live/0124_1.m3u8
江苏卫视,http://222.223.84.82:9901/tsfile/live/0127_1.m3u8
安徽卫视,http://222.223.84.82:9901/tsfile/live/0130_1.m3u8
辽宁卫视,http://222.223.84.82:9901/tsfile/live/0121_1.m3u8
山东卫视,http://222.223.84.82:9901/tsfile/live/0131_1.m3u8
河南卫视,http://222.223.84.82:9901/tsfile/live/0139_1.m3u8
黑龙江卫视,http://222.223.84.82:9901/tsfile/live/0143_1.m3u8
四川卫视,http://222.223.84.82:9901/tsfile/live/0123_1.m3u8
江西卫视,http://222.223.84.82:9901/tsfile/live/0138_1.m3u8
贵州卫视,http://222.223.84.82:9901/tsfile/live/0120_1.m3u8
深圳卫视,http://222.223.84.82:9901/tsfile/live/0126_1.m3u8
湖北卫视,http://222.223.84.82:9901/tsfile/live/0132_1.m3u8
金鹰卡通,http://222.223.84.82:9901/tsfile/live/1011_1.m3u8
kaku少儿,http://222.223.84.82:9901/tsfile/live/1012_1.m3u8
优漫卡通,http://222.223.84.82:9901/tsfile/live/1013_1.m3u8
昌黎电视,http://222.223.84.82:9901/tsfile/live/1014_1.m3u8
抚宁电视,http://222.223.84.82:9901/tsfile/live/1015_1.m3u8
卢龙电视,http://222.223.84.82:9901/tsfile/live/1016_1.m3u8
滦南电视,http://222.223.84.82:9901/tsfile/live/1017_1.m3u8
滦州电视,http://222.223.84.82:9901/tsfile/live/1018_1.m3u8
上海卫视,http://222.223.84.82:9901/tsfile/live/0107_1.m3u8
重庆卫视,http://222.223.84.82:9901/tsfile/live/0142_1.m3u8
山西卫视,http://222.223.84.82:9901/tsfile/live/0118_1.m3u8
陕西卫视,http://222.223.84.82:9901/tsfile/live/0136_1.m3u8
青海卫视,http://222.223.84.82:9901/tsfile/live/0140_1.m3u8
海南卫视,http://222.223.84.82:9901/tsfile/live/1019_1.m3u8
西藏卫视,http://222.223.84.82:9901/tsfile/live/0111_1.m3u8
新疆卫视,http://222.223.84.82:9901/tsfile/live/0110_1.m3u8
吉林卫视,http://222.223.84.82:9901/tsfile/live/0116_1.m3u8
